conceptId,directParentId,topParentId,level,topTerm,topTermAdj,term
22898001,21829004,118234003,3,Finding by site (finding),Finding by site (finding),jet type vascular flow ( finding) 
249565005,249561001,118234003,3,Finding by site (finding),Finding by site (finding),liver finding ( finding) 
289398000,289389003,118234003,3,Finding by site (finding),Finding by site (finding),foetal breech palpable vaginally
164904007,301095005,118234003,3,Finding by site (finding),Finding by site (finding),electrocardiogram: partial atrioventricular block - 3 : 1 
48125009,128121009,118234003,3,Finding by site (finding),Finding by site (finding),injury of trunk
301984002,246915008,118234003,3,Finding by site (finding),Finding by site (finding),finding of device of eye
164884008,301095005,118234003,3,Finding by site (finding),Finding by site (finding),ecg: pvcs - premature ventricular complexes
95429007,128121009,118234003,3,Finding by site (finding),Finding by site (finding),shortened appearance of trunk
203708004,928000,118234003,3,Finding by site (finding),Finding by site (finding),segmental and somatic dysfunction
443827002,399902003,118234003,3,Finding by site (finding),Finding by site (finding),hernia of body cavity structure
53970006,21829004,118234003,3,Finding by site (finding),Finding by site (finding),decreased vascular resistance ( finding) 
248843009,128145008,118234003,3,Finding by site (finding),Finding by site (finding),vaginal hymen observation
9346006,301282008,118234003,3,Finding by site (finding),Finding by site (finding),normal vital capacity ( finding) 
249179007,313130001,118234003,3,Finding by site (finding),Finding by site (finding),condition of membranes at delivery ( finding) 
289279004,169952004,118234003,3,Finding by site (finding),Finding by site (finding),placenta healthy ( finding) 
37864005,250133000,118234003,3,Finding by site (finding),Finding by site (finding),subsultus tendinum ( finding) 
126487009,105969002,118234003,3,Finding by site (finding),Finding by site (finding),subcutaneous fat disorder
36123008,118953000,118234003,3,Finding by site (finding),Finding by site (finding),abnormal bone formation
246814008,301912007,118234003,4,Finding by site (finding),Finding by site (finding),excess lid tissue ( finding) 
204670005,335002,118234003,4,Finding by site (finding),Finding by site (finding),congenital pyloric spasm
422293003,421518007,118234003,4,Finding by site (finding),Finding by site (finding),new york heart association classification - class iv ( finding) 
89451000119106,118945008,118234003,4,Finding by site (finding),Finding by site (finding),dermoid cyst of skull
724774005,65958008,118234003,4,Finding by site (finding),Finding by site (finding),chronic hiccups ( finding) 
236586006,236585005,118234003,4,Finding by site (finding),Finding by site (finding),de novo glomerulonephritis ( disorder) 
370510007,119292006,118234003,4,Finding by site (finding),Finding by site (finding),linear foreign body of gastrointestinal tract
77910001,128402005,118234003,4,Finding by site (finding),Finding by site (finding),suppurative phlebitis ( disorder) 
26180004,86889005,118234003,4,Finding by site (finding),Finding by site (finding),frog foetus
102606000,297979004,118234003,4,Finding by site (finding),Finding by site (finding),leser- trélat sign ( disorder) 
12239661000119108,118930001,118234003,4,Finding by site (finding),Finding by site (finding),bells palsy of right side of face
413235002,302114005,118234003,4,Finding by site (finding),Finding by site (finding),percutaneous endoscopic gastrostomy tube externally removable
300373008,300358007,118234003,4,Finding by site (finding),Finding by site (finding),finding of defecation
720755009,118945008,118234003,4,Finding by site (finding),Finding by site (finding),craniofacial dyssynostosis syndrome ( disorder) 
187145004,128070006,118234003,4,Finding by site (finding),Finding by site (finding),pancreatic echinococcosis ( disorder) 
187145004,128070006,118234003,4,Finding by site (finding),Finding by site (finding),echinococcosis pancreas
23687008,128527000,118234003,4,Finding by site (finding),Finding by site (finding),angina pectoris with documented spasm
164552005,298262000,118234003,4,Finding by site (finding),Finding by site (finding),on examination - joint power ( finding) 
403557001,40052002,118234003,4,Finding by site (finding),Finding by site (finding),midline cervical cleft ( disorder) 
203059008,448488004,118234003,4,Finding by site (finding),Finding by site (finding),contracture of pectoralis major ( disorder) 
45509005,118434000,118234003,4,Finding by site (finding),Finding by site (finding),increased sensitivity of parietal cells to secretagogues ( finding) 
391111000,385350001,118234003,4,Finding by site (finding),Finding by site (finding),negative reversibility test to salbutamol
71642004,118945008,118234003,4,Finding by site (finding),Finding by site (finding),fractured skull
17361004,106051002,118234003,4,Finding by site (finding),Finding by site (finding),tracheal breathing ( finding) 
419005008,418727003,118234003,4,Finding by site (finding),Finding by site (finding),posterior pressure in eye ( finding) 
29804008,61335007,118234003,4,Finding by site (finding),Finding by site (finding),regional ventilation differences due to pleural pressure ( finding) 
283074008,283065006,118234003,4,Finding by site (finding),Finding by site (finding),scratch of neck
301910004,301904004,118234003,4,Finding by site (finding),Finding by site (finding),finding of sensation of eye
266579006,363171009,118234003,4,Finding by site (finding),Finding by site (finding),mastitis
254935002,126631009,118234003,4,Finding by site (finding),Finding by site (finding),intracranial tumor ( disorder) 
283651008,282749008,118234003,4,Finding by site (finding),Finding by site (finding),nail wound of head and neck ( disorder) 
399964004,396332003,118234003,4,Finding by site (finding),Finding by site (finding),fibroblastic rheumatism ( disorder) 
123649004,74345006,118234003,4,Finding by site (finding),Finding by site (finding),chromosomal alterations of group d ( disorder) 
430474001,6858004,118234003,4,Finding by site (finding),Finding by site (finding),secondary adhesive capsulitis ( disorder) 
246679005,301904004,118234003,4,Finding by site (finding),Finding by site (finding),runny eye - discharging
253137003,287080001,118234003,4,Finding by site (finding),Finding by site (finding),alobar holoprosencephaly ( disorder) 
238566001,363169009,118234003,4,Finding by site (finding),Finding by site (finding),eczematous intertrigo
55898008,363044007,118234003,4,Finding by site (finding),Finding by site (finding),hemorrhage of tunica vaginalis ( disorder) 
60100005,274751001,118234003,4,Finding by site (finding),Finding by site (finding),pharyngeal cyst
69858000,239953001,118234003,4,Finding by site (finding),Finding by site (finding),perforation of diaphragm
723071003,125592002,118234003,4,Finding by site (finding),Finding by site (finding),pressure injury of deep tissue
283232005,238922006,118234003,4,Finding by site (finding),Finding by site (finding),glass in scalp ( disorder) 
240707005,312146001,118234003,4,Finding by site (finding),Finding by site (finding),anogenital candida infection
225541009,225542002,118234003,4,Finding by site (finding),Finding by site (finding),tissue granulation
703077007,239953001,118234003,4,Finding by site (finding),Finding by site (finding),para- ovarian cyst ( disorder) 
708674003,196380002,118234003,4,Finding by site (finding),Finding by site (finding),hemimaxillofacial dysplasia
194118007,388980004,118234003,4,Finding by site (finding),Finding by site (finding),partial oculomotor nerve palsy
108111000119103,118938008,118234003,4,Finding by site (finding),Finding by site (finding),acquired anomaly of mouth ( disorder) 
230579006,246595001,118234003,4,Finding by site (finding),Finding by site (finding),thoracic radiculopathy co- occurrent and due to diabetes mellitus
289965001,49727002,118234003,4,Finding by site (finding),Finding by site (finding),croupy cough ( finding) 
298208004,298203008,118234003,4,Finding by site (finding),Finding by site (finding),elbow joint laxity ( finding) 
162106006,609625009,118234003,4,Finding by site (finding),Finding by site (finding),spurious diarrhea - overflow ( finding) 
721583004,301811001,118234003,4,Finding by site (finding),Finding by site (finding),mucocutaneous early congenital syphilis ( disorder) 
720027001,450091000124100,118234003,4,Finding by site (finding),Finding by site (finding),somatic dysfunction of back region ( finding) 
127020005,126635000,118234003,4,Finding by site (finding),Finding by site (finding),tumour of parathyroid gland
403479008,402708008,118234003,4,Finding by site (finding),Finding by site (finding),sutton ulcer ( vulval aphthosis) 
301296002,298705000,118234003,5,Finding by site (finding),Finding by site (finding),mediastinal observation
254448008,126601003,118234003,5,Finding by site (finding),Finding by site (finding),tumour of labial sulcus
111338006,386033004,118234003,5,Finding by site (finding),Finding by site (finding),agenesis of nerve ( disorder) 
52415006,12820001,118234003,5,Finding by site (finding),Finding by site (finding),low assimilation pelvis ( disorder) 
422240004,399100005,118234003,5,Finding by site (finding),Finding by site (finding),gonadotropin releasing hormone deficiency
247089004,366041007,118234003,5,Finding by site (finding),Finding by site (finding),vitreous synchysis
31038006,397988007,118234003,5,Finding by site (finding),Finding by site (finding),inequality of ventilation- perfusion ratio ( finding) 
